"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"D.J. Moore","BUF","WR","13635","weighted",NA,NA,NA,NA,NA,NA,3.01703071672355,1.18847328758094,0.0290784982935154,0.0472662368176434,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,48.0408873720136,7.79913817398721,0.244368600682594,0.194440871974781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-04-14,NA,NA,NA,NA
"Courtland Sutton","DEN","WR","13630","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47.9303412969283,8.11689070312235,0.21962457337884,0.173252066497723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-10-10,NA,NA,NA,NA
"Wan'Dale Robinson","TEN","WR","15757","weighted",NA,NA,NA,NA,NA,NA,0.652320819112628,0.590862919436172,0.00242320819112628,0.00494921644982453,0,0,NA,NA,NA,NA,47.9584641638225,6.84723556449724,0.205597269624573,0.167264994373986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-01-05,"Q","Head",2026,1
"Mike Evans","SF","WR","11671","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,49.6350853242321,4.43401287447633,0.314641638225256,0.225243244214246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1993-08-21,"Q","Groin",2026,1
"Calvin Ridley","TEN","WR","13629","weighted",NA,NA,NA,NA,NA,NA,1.09982935153584,0.834947696964566,0.0247440273037543,0.0498429899174175,0,0,NA,NA,NA,NA,42.1264163822526,7.72353851139967,0.141569965870307,0.12265626329392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1994-12-20,NA,NA,NA,NA
"Brian Thomas Jr.","JAC","WR","16618","weighted",NA,NA,NA,NA,NA,NA,1.14846416382253,0.857909441240329,0.0247440273037543,0.0498429899174175,0,0,NA,NA,NA,NA,48.2705119453925,5.30457470826597,0.237098976109215,0.174593479405409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-10-08,NA,NA,NA,NA
"Quentin Johnston","LAC","WR","16188","weighted",NA,NA,NA,NA,NA,NA,0.391638225255973,0.485115122712894,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,47.0810921501707,4.44056978796681,0.384027303754266,0.300139579693154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-09-06,NA,NA,NA,NA
"Chris Godwin","TB","WR","13163","weighted",NA,NA,NA,NA,NA,NA,0.0381399317406143,0.0474769818837633,0,0,0,0,NA,NA,NA,NA,46.5351194539249,6.61793448926486,0.226894197952218,0.159154198737368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-02-27,NA,NA,NA,NA
"Michael Pittman","PIT","WR","14842","weighted",NA,NA,NA,NA,NA,NA,0.00669795221843004,0.012788490095222,0,0,0,0,NA,NA,NA,NA,42.3955972696246,7.93974090753375,0.215290102389079,0.171053352040669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-10-05,"Q","Hamstring",2026,1
"Matthew Golden","GB","WR","17075","weighted",NA,NA,NA,NA,NA,NA,1.88310580204778,1.06899750169964,0.00484641638225256,0.00989843289964905,0,0,NA,NA,NA,NA,38.0585324232082,10.8117522793547,0.124607508532423,0.0998971630641426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-08-01,NA,NA,NA,NA
"Stefon Diggs","WAS","WR","12186","weighted",NA,NA,NA,NA,NA,NA,0.0072098976109215,0.081780657647464,0,0,0,0,NA,NA,NA,NA,43.0494880546075,6.49833974687975,0.168225255972696,0.127340773010838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-11-29,NA,NA,NA,NA
"Khalil Shakir","BUF","WR","15761","weighted",NA,NA,NA,NA,NA,NA,0.31740614334471,0.486037437662389,0,0,0.0412400455062571,0.0414755414097017,NA,NA,NA,NA,42.6051194539249,6.6801934796706,0.148839590443686,0.104105055479738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-02-03,"Q","Undisclosed",2026,1
"Jakobi Meyers","JAC","WR","14127","weighted",NA,NA,NA,NA,NA,NA,1.30860068259386,0.507198732651194,0.00242320819112628,0.00494921644982453,0.0412400455062571,0.0414755414097017,NA,NA,NA,NA,45.4227986348123,3.17836033473709,0.19296928327645,0.141955262163883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-11-09,"Q","Hand",2026,1
"Jordan Addison","MIN","WR","16186","weighted",NA,NA,NA,NA,NA,NA,2.00761092150171,1.79205638413039,0.0513993174061433,0.0551520132253603,0,0,NA,NA,NA,NA,45.821433447099,2.58380871902756,0.261331058020478,0.187242219149577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-01-27,NA,NA,NA,NA
"Rashid Shaheed","SEA","WR","16080","weighted",NA,NA,NA,NA,NA,NA,4.62924914675768,0.480326745022636,0.00969283276450512,0.0197968657992981,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,37.7186348122867,8.30411458023021,0.131877133105802,0.108886501247526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-08-31,NA,NA,NA,NA
"De'Zhaun Stribling","SF","WR","17514","weighted",NA,NA,NA,NA,NA,NA,0.556186006825939,0.41335171204547,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,36.1347781569966,15.5996465150103,0.0931058020477816,0.110063693576695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-12-18,"Q","Shoulder",2026,1
"Jalen Coker","CAR","WR","16809","weighted",NA,NA,NA,NA,NA,NA,0.00669795221843004,0.012788490095222,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,41.6059044368601,6.22905483155982,0.193481228668942,0.165764149236738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-10-30,NA,NA,NA,NA
"Jerry Jeudy","CLE","WR","14833","weighted",NA,NA,NA,NA,NA,NA,0.0762798634812287,0.0949539637675267,0,0,0,0,NA,NA,NA,NA,41.662866894198,6.02281077356828,0.110068259385666,0.0868821351266552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-04-24,NA,NA,NA,NA
"Tre Tucker","LVR","WR","16287","weighted",NA,NA,NA,NA,NA,NA,3.25058020477816,0.633221880205883,0.00484641638225256,0.00989843289964905,0,0,NA,NA,NA,NA,38.6130034129693,8.18794118085949,0.212866894197952,0.175513720726211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-03-08,NA,NA,NA,NA
"Romeo Doubs","NE","WR","15779","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,42.1338566552901,3.7957787112695,0.205085324232082,0.14599398990129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-04-13,NA,NA,NA,NA
"Jayden Reed","GB","WR","16184","weighted",NA,NA,NA,NA,NA,NA,4.37590443686007,1.79735580381251,0.00484641638225256,0.00989843289964905,0.0412400455062571,0.0414755414097017,NA,NA,NA,NA,39.0245392491468,5.20509378927229,0.163378839590444,0.118711218328809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-28,NA,NA,NA,NA
"KC Concepcion","CLE","WR","17501","weighted",NA,NA,NA,NA,NA,NA,0.901877133105802,0.866260332488615,0,0,0.0829920364050057,0.0192466911947088,NA,NA,NA,NA,36.1390784982935,8.99002629254349,0.0858361774744027,0.103193828189324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-09-24,NA,NA,NA,NA
"Xavier Worthy","KC","WR","16620","weighted",NA,NA,NA,NA,NA,NA,4.58447098976109,3.78326526569516,0.0247440273037543,0.0498429899174175,0,0,NA,NA,NA,NA,37.2083959044369,6.33941239341409,0.151262798634812,0.106102799158245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-04-27,NA,NA,NA,NA
"Xavier Worthy","KC","WR","16620","weighted",NA,NA,NA,NA,NA,NA,4.58447098976109,3.78326526569516,0.0247440273037543,0.0498429899174175,0,0,NA,NA,NA,NA,37.2083959044369,6.33941239341409,0.151262798634812,0.106102799158245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-04-27,NA,NA,NA,NA
"Keenan Allen","IND","WR","11222","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,37.2736486486486,7.06082401703081,0.0972972972972973,0.101002605406759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1992-04-27,NA,NA,NA,NA
"Cooper Kupp","SEA","WR","13164","weighted",NA,NA,NA,NA,NA,NA,0.0386518771331058,0.12384657475542,0,0,0.0412400455062571,0.0414755414097017,NA,NA,NA,NA,36.1954607508532,7.23529457049633,0.18518771331058,0.14926781265963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-06-15,NA,NA,NA,NA
"Makai Lemon","PHI","WR","17499","weighted",NA,NA,NA,NA,NA,NA,0.303071672354949,0.420738528754275,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,33.7550170648464,13.7953566724553,0.114914675767918,0.138400145738125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-06-02,NA,NA,NA,NA
"Deebo Samuel","SF","WR","14136","weighted",NA,NA,NA,NA,NA,NA,5.20382882882883,1.86883637364555,0.0326576576576577,0.0574632969426052,0,0,NA,NA,NA,NA,39.652027027027,3.93575262759254,0.193918918918919,0.175744998327789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-01-15,NA,NA,NA,NA
"Bryce Lance","NO","WR","17519","weighted",NA,NA,NA,NA,NA,NA,0.195349829351536,0.280848896884403,0,0,0.0829920364050057,0.0192466911947088,NA,NA,NA,NA,22.710204778157,14.2950864072765,0.0640273037542662,0.0943358207082349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-08-20,NA,NA,NA,NA
"Devaughn Vele","NO","WR","16788","weighted",NA,NA,NA,NA,NA,NA,0.315998293515358,0.465938381166957,0,0,0,0,NA,NA,NA,NA,33.469180887372,10.5593254228233,0.124607508532423,0.0966067814911318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1997-12-12,NA,NA,NA,NA
"Denzel Boston","CLE","WR","17500","weighted",NA,NA,NA,NA,NA,NA,0.48660409556314,0.402861541305218,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,30.387542662116,12.8205993761173,0.0785665529010239,0.0981061725448543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-06,NA,NA,NA,NA
"Kayshon Boutte","HOU","WR","16193","weighted",NA,NA,NA,NA,NA,NA,0.309300341296928,0.4668991698075,0,0,0,0,NA,NA,NA,NA,32.518361774744,8.38229353065078,0.139658703071672,0.127533513866822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-05-07,NA,NA,NA,NA
"Malik Washington","MIA","WR","16684","weighted",NA,NA,NA,NA,NA,NA,2.75203296703297,2.1016901080959,0.0413736263736264,0.0530440206916082,0.0798076923076923,0.0182158436303794,NA,NA,NA,NA,25.9497802197802,10.3134362310722,0.156868131868132,0.155934079940082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-10-20,NA,NA,NA,NA
"Ja'Kobi Lane","BAL","WR","17517","weighted",NA,NA,NA,NA,NA,NA,0.327815699658703,0.467885037490927,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,21.7236860068259,16.6957855534276,0.157645051194539,0.230485565128518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-08-05,NA,NA,NA,NA
"Adonai Mitchell","NYJ","WR","16626","weighted",NA,NA,NA,NA,NA,NA,0.243174061433447,0.530891631996997,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,30.581433447099,9.87632701337413,0.117337883959044,0.0991799754052573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-10-08,NA,NA,NA,NA
"Jalen McMillan","TB","WR","16628","weighted",NA,NA,NA,NA,NA,NA,1.00511945392491,0.808311813829167,0,0,0,0,NA,NA,NA,NA,35.7919112627986,2.41774002206611,0.205085324232082,0.14599398990129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-12-07,"Q","Knee",2026,1
"Jalen Nailor","LVR","WR","15786","weighted",NA,NA,NA,NA,NA,NA,0.609215017064846,0.488252160532944,0,0,0,0,NA,NA,NA,NA,33.2335494880546,6.2215754678605,0.193481228668942,0.165764149236738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-03-02,NA,NA,NA,NA
"Omar Cooper Jr.","NYJ","WR","17502","weighted",NA,NA,NA,NA,NA,NA,0.49061433447099,0.551092974262297,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,27.9052218430034,9.03552482802442,0.11542662116041,0.145871505107193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-14,NA,NA,NA,NA
"Rashod Bateman","BAL","WR","15293","weighted",NA,NA,NA,NA,NA,NA,0.00669795221843004,0.012788490095222,0,0,0,0,NA,NA,NA,NA,32.111843003413,4.81036782918184,0.241945392491468,0.195239910908914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-11-29,NA,NA,NA,NA
"Demario Douglas","NE","WR","16342","weighted",NA,NA,NA,NA,NA,NA,0.356009070294785,0.586769329135424,0,0,0,0,NA,NA,NA,NA,28.3451247165533,7.42562833303357,0.132018140589569,0.152306463329466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-12-08,NA,NA,NA,NA
"Malik Benson","LVR","WR","17706","weighted",NA,NA,NA,NA,NA,NA,0.163907849829352,0.233942518745463,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,17.6096928327645,14.0184924581318,0.0664505119453925,0.0943276330411415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-10-17,NA,NA,NA,NA
"Jauan Jennings","MIN","WR","14860","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,27.9287372013652,7.30741807675858,0.224982935153584,0.204132112289413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-07-10,NA,NA,NA,NA
"Marquise Brown","PHI","WR","14105","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,21.002662116041,11.0559581988939,0.147440273037543,0.17401807653946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-04,NA,NA,NA,NA
"Jaylin Noel","HOU","WR","17080","weighted",NA,NA,NA,NA,NA,NA,0.49061433447099,0.551092974262297,0,0,0,0,NA,NA,NA,NA,28.6382252559727,5.34073917303695,0.105221843003413,0.0844399710145771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-09-04,"Q","Hamstring",2026,1
"Mack Hollins","NE","WR","13289","weighted",NA,NA,NA,NA,NA,NA,0.0118669690098262,0.0195589776378475,0,0,0,0,NA,NA,NA,NA,23.4753287981859,10.592006973773,0.0611791383219955,0.0559595326843033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-09-16,NA,NA,NA,NA
"Elic Ayomanor","TEN","WR","17073","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,25.3729010238908,13.3139196990483,0.225494880546075,0.208014635681856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-06-03,NA,NA,NA,NA
"Caleb Douglas","MIA","WR","17599","weighted",NA,NA,NA,NA,NA,NA,0.504650170648464,0.408565949544832,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,25.9718771331058,9.76051183352191,0.0785665529010239,0.0981061725448543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-09-09,NA,NA,NA,NA
"Xavier Hutchinson","HOU","WR","16201","weighted",NA,NA,NA,NA,NA,NA,0.540102389078498,0.606381680137534,0,0,0,0,NA,NA,NA,NA,28.419385665529,4.73846888566721,0.129453924914676,0.0961350758249696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-06-01,NA,NA,NA,NA
"Dontayvion Wicks","PHI","WR","16195","weighted",NA,NA,NA,NA,NA,NA,0.131953924914676,0.12368794571305,0,0,0,0,NA,NA,NA,NA,29.3522866894198,5.81670998370544,0.134300341296928,0.0966798496348011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-06-16,NA,NA,NA,NA
"Antonio Williams","WAS","WR","17512","weighted",NA,NA,NA,NA,NA,NA,0.708191126279863,0.472109194345113,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,21.7584641638225,8.03955287089263,0.065938566552901,0.0481403633170051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-07-14,NA,NA,NA,NA
"Ryan Flournoy","DAL","WR","16778","weighted",NA,NA,NA,NA,NA,NA,0.678004535147392,0.572582637872458,0,0,0,0,NA,NA,NA,NA,22.7037641723356,9.30702159002508,0.128798185941043,0.153111013503733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1999-10-27,NA,NA,NA,NA
"Troy Franklin","DEN","WR","16619","weighted",NA,NA,NA,NA,NA,NA,0.658703071672355,0.46978860911,0,0,0.0412400455062571,0.0414755414097017,NA,NA,NA,NA,18.9325938566553,15.2491258064018,0.0979522184300341,0.115480147168253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-02-06,NA,NA,NA,NA
"Germie Bernard","PIT","WR","17503","weighted",NA,NA,NA,NA,NA,NA,0.441126279863481,0.5094926689437,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,22.0000682593857,12.1281491097489,0.0858361774744027,0.103193828189324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-12-02,NA,NA,NA,NA
"Andrei Iosivas","CIN","WR","16207","weighted",NA,NA,NA,NA,NA,NA,1.60617747440273,2.19734272900868,0.00969283276450512,0.0197968657992981,0,0,NA,NA,NA,NA,24.3031399317406,6.55602288255479,0.143993174061433,0.100722133673245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-10-15,NA,NA,NA,NA
"Ted Hurst","TB","WR","17520","weighted",NA,NA,NA,NA,NA,NA,0.303071672354949,0.420738528754275,0,0,0.0417519908987486,0.0416153453382685,NA,NA,NA,NA,18.5761774744027,8.10626311531264,0.0737201365187713,0.0958488661179404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2004-07-02,NA,NA,NA,NA
"Tyquan Thornton","KC","WR","15787","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,23.2955972696246,7.39461160905801,0.119761092150171,0.0980803018144603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-07,NA,NA,NA,NA
"Keon Coleman","BUF","WR","16617","weighted",NA,NA,NA,NA,NA,NA,0.0118669690098262,0.0195589776378475,0,0,0,0,NA,NA,NA,NA,21.2378684807256,7.67597267252159,0.0901587301587302,0.101142595188197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-05-17,"Q","Foot",2026,1
